ID,Name,Course,Department,Age,City,Hobby,Allowance,Salary of Parents
49de4dfa-036b-4d60-af6b-657621f68ae8,Shannon Gonzalez,Biology,Arts,18,San Francisco,Reading,4814.0,133238.0
328acb5d-df8d-4cf0-8601-61eee956a899,John Carter,Information Technology,Arts,25,Houston,Sports,2937.0,135973.33333333334
bf0c4053-07e0-4778-b1b8-195190260371,Christine Gordon,Law,Science,18,Boston,Traveling,3997.0,131685.0
e9440b91-9990-4b7e-8739-d434a310ab16,Alexander Hernandez,Philosophy,Business,24,New York,Gaming,3816.0,136375.0
a9733b63-2b4d-4d73-baf2-e04346d0796e,Ms. Rebecca Henderson,Law,Law,24,San Francisco,Music,4167.666666666667,61433.0
d867eaeb-6f34-4005-ad65-d5bf03ecb5be,Alyssa Callahan,Business Administration,Business,20,Los Angeles,Cooking,2563.5,108701.5
b41c0202-1ecc-487c-a62a-cd692d74703f,Roger Dudley,Psychology,Engineering,20,San Francisco,Cooking,3269.0,97898.0
3a1ed206-26ba-4a02-aa4c-9d426afe52ed,Mary Gilbert,Physics,Business,20,New York,Gaming,1565.0,101006.0
86c525e5-da6c-41c7-bc0a-92e0dd231668,Cassandra Bell,Chemistry,Law,24,Los Angeles,Reading,1666.0,104114.0
04763a39-b0a9-4f7a-9258-324a1713b999,Juan Paul,Business Administration,Business,24,Los Angeles,Music,4881.0,56314.0
1f58afd5-8184-48e4-95f0-f80c3fd75f16,Stephen Webb,Business Administration,Science,18,Boston,Reading,2538.0,62638.0
52314b49-9681-4620-8ca2-bfecf5aa6bdf,Mary Green,Architecture,Engineering,22,Chicago,Sports,3505.0,59892.66666666666
7dd568a3-3523-4321-9e07-9fcd9151184b,Christina Duran,Architecture,Health,25,Chicago,Cooking,3988.5,58520.0
d5d21f88-95c8-48ac-8936-62126671a775,Tiffany Cannon,Electrical Engineering,Business,22,New York,Sports,3103.5,91311.0
5f7a0cfe-391e-4c7f-81a7-ab646ee10812,Justin Reeves,Electrical Engineering,Business,22,Los Angeles,Reading,4769.0,67920.0
c530e3f4-c2b2-4f33-8a2a-f13d168c5bd1,Jose Brown,Information Technology,Business,18,Los Angeles,Music,1642.0,119079.0
2f59adee-a10e-4963-b96d-3f05a8a0ffe7,Christopher Brown,Mechanical Engineering,Arts,24,Houston,Reading,2300.0,115400.5
90b5e7e6-2e88-4ad2-8cbb-5b2263d19555,Kevin Johnson,Electrical Engineering,Health,20,San Francisco,Gaming,2958.0,111722.0
4478c33d-6e07-4a87-81a7-970896201fad,Dr. Elaine Rowland MD,Philosophy,Engineering,18,New York,Traveling,2421.0,108043.5
637ceb3e-46a8-4b9b-b7aa-972e6bb194a1,Daniel Thompson,Biology,Business,18,Los Angeles,Music,1952.0,97008.0
b81512a6-ade2-41ea-8622-19bac655ce0b,April Bradley,Business Administration,Health,25,San Francisco,Gaming,3045.0,130626.0
0997535e-4ca4-4450-b3a9-498c163b722c,Jessica Fernandez,Business Administration,Arts,21,Los Angeles,Reading,2276.0,72745.0
96fe40a7-da9a-4d82-90da-3bc19083200b,Ms. Stephanie Wade,Business Administration,Business,22,Boston,Music,3009.0,81981.0
9ea19088-26da-400a-afca-e0a5d7962c54,Roy Hansen,Mechanical Engineering,Science,22,Remote,Sports,1057.0,96202.0
c1bcaa18-bc61-4fa5-9c7f-d1b302b5b23c,Dennis Nelson,Law,Business,19,Boston,Sports,4626.0,139872.0
3c4053a1-36e2-4d25-9d95-bac180e5c690,Stacey Barrett,Business Administration,Science,25,New York,Sports,4797.0,92765.0
1b7d3225-2d45-47e1-bb99-113d657ea236,Jessica Singleton,Business Administration,Engineering,20,San Francisco,Music,3033.0,57089.0
05cc7845-569b-43ea-bd13-2b20a49526b4,Michael Lewis,Computer Science,Engineering,24,San Francisco,Gaming,3429.25,94834.0
a509e5c8-5340-4999-9bc6-61272311c1f7,Cassandra Wise,Business Administration,Arts,21,New York,Traveling,3825.5,132579.0
357a99f3-45c8-4032-9689-2db9f738f575,Nathaniel Welch,Biology,Health,18,New York,Reading,4618.0,67537.0
fc8878cd-e06d-405c-acd6-48c3f8321253,Traci Terrell,Law,Law,25,Remote,Reading,2312.0,35448.0
9d154b69-2a5a-43ed-b379-b8c91265dc58,Billy Smith,Electrical Engineering,Law,23,Los Angeles,Traveling,1991.0,115410.0
596914c3-1a10-4c7d-ae57-9d2e14b5d259,Jessica Skinner,Philosophy,Business,23,Chicago,Cooking,3118.5,98722.6
167d4873-82d4-4fd5-ab3a-490f164dfd04,Caleb Thornton,Architecture,Health,20,San Francisco,Reading,1044.0,65347.8
e57e4f3c-9e55-47b9-833b-8a57892beb07,Jessica Anderson,Mechanical Engineering,Law,22,Los Angeles,Cooking,2236.0,31973.0
659a87a3-f27b-4548-a0e6-6f0158102196,Linda Conley,Physics,Science,20,Houston,Traveling,2263.5,52872.33333333333
2dff17ff-6337-48bb-9d38-f0ebafb94e3e,Samuel Martinez,Law,Law,20,Los Angeles,Gaming,2291.0,73771.66666666666
54f4490c-6961-47f6-8b2c-f95817c3165f,Mary Sharp,Architecture,Engineering,24,Remote,Sports,1940.0,102243.83333333331
846d3abc-f11b-47e5-ab9a-07c9851e01f0,Brandon Martin,Mathematics,Engineering,21,Boston,Music,1589.0,117389.5
307cdc1a-bdd6-4ee7-9b49-27eb7bbe1e29,Kristen Horne,Mechanical Engineering,Law,20,Los Angeles,Traveling,1759.2,124962.33333333331
f31c13ca-f457-41de-ad03-854f5db8b18d,John Hunt,Electrical Engineering,Business,19,Boston,Traveling,2099.6,140108.0
4821523a-0ba8-46fa-88c4-534bcde6809f,Michael Bradshaw,Mechanical Engineering,Engineering,25,Los Angeles,Reading,3000.6666666666665,43868.0
7c6fea33-a3f1-44c5-a0ea-6d4c7126a2b4,Christopher Myers,Mathematics,Engineering,24,Los Angeles,Traveling,3983.0,132148.5
3343e387-c8ba-4453-8b32-bb672c81004a,Lindsay Robinson,Philosophy,Engineering,18,Houston,Gaming,4950.0,51730.0
b278758a-44cb-4da5-9f00-e6eef126b1f3,Christopher Bird MD,Architecture,Law,24,New York,Traveling,1114.0,73233.0
5a8e7e32-71ec-4ecc-96e2-cf018d4b2a1e,Jordan Morales,Chemistry,Business,25,Chicago,Gaming,1078.0,120329.0
c3830450-24ec-4812-a43f-3b9f4a3cff19,Joseph Marsh,Mechanical Engineering,Law,25,New York,Gaming,4491.0,146204.0
60e3665e-7875-4163-9298-8c7e56c13fb0,James Pittman,Psychology,Arts,22,Houston,Music,4335.5,121803.0
04c767e5-f281-4982-9239-d2b8de18fc4c,Rose Campos,Law,Health,20,Boston,Gaming,4024.5,115447.0
a2a808f0-fafe-450a-bb31-1a1a14696881,Ashley Wright,Mathematics,Arts,21,Houston,Sports,3869.0,112269.0
4d17b336-cd52-4514-8f5a-3ba56abec08c,Shelly Underwood,Chemistry,Arts,23,Remote,Music,3713.5,109091.0
dfbe7d96-5600-4db5-ad6f-2efdbc031ca7,Thomas Wilson,Law,Business,23,Houston,Cooking,3558.0,124418.0
0bf8d1a6-6733-4610-9074-1816f039cb51,Connie Perry,Computer Science,Science,20,Chicago,Music,3028.5,45602.0
f9c15f28-c41b-430c-a1d8-27807a1fa0fa,Carol Hood,Psychology,Arts,23,San Francisco,Music,2499.0,56167.0
33b7db7d-cf6b-44a7-b328-f1cea0f83237,Richard Crosby,Biology,Law,19,Los Angeles,Reading,2387.5,118864.0
5c134eee-4074-450f-b42c-f6de38512304,Tonya Patton,Philosophy,Law,25,New York,Traveling,4368.666666666667,90725.0
146616ed-dea5-4cb9-8419-dbe28bde2973,Matthew Brown,Information Technology,Business,20,Houston,Gaming,2903.0,138672.0
ffd0bcc5-1f51-43fd-9816-42e542b42610,Carrie Walker,Law,Law,22,New York,Music,2378.0,93522.5
1dd90eff-e4b8-4a9c-8d45-75fd61fdd223,Mr. Timothy Jones DDS,Business Administration,Law,25,Remote,Sports,3220.5,48373.0
aed24e7b-e14f-4d8e-8e95-359dbdf5a53f,Erika Daniels,Business Administration,Arts,25,Boston,Reading,3851.0,96277.0
27b72fa4-d538-4207-86c0-4c92dd8699da,Debra Edwards,Architecture,Engineering,23,Chicago,Cooking,3376.0,127514.33333333331
56119aa4-0422-464b-a242-acd642b26dab,Karen Henry,Law,Health,25,San Francisco,Reading,4248.0,49600.0
8bdfd3d8-c59d-4867-baa9-551afe85743d,Bobby Cruz,Mechanical Engineering,Business,25,Chicago,Reading,3149.0,68282.0
157b8873-efad-4014-92e4-b553af368238,Taylor Phillips,Law,Engineering,22,San Francisco,Traveling,3521.0,44737.0
c8a3d5f4-3336-40ff-9598-88136c8a3714,Sandra Thomas,Mechanical Engineering,Business,19,Remote,Gaming,3893.0,85141.0
fe12080d-3da1-47f5-9b03-80ef88079eaa,Erin Johnson,Chemistry,Engineering,20,Chicago,Reading,4254.0,78994.0
85ebe62a-9dd6-4075-be82-e68ab4690a7e,Sara Vargas,Mechanical Engineering,Business,22,Boston,Sports,3769.6666666666665,66700.0
8436398a-c7e0-4976-afa9-1f19c5a2d9c0,Jay Barr,Physics,Health,22,New York,Reading,4123.333333333333,38175.0
a06a2629-ee33-4551-b9ab-476551a20d26,Sheila Hall,Electrical Engineering,Health,24,Remote,Music,4477.0,145485.0
1bde2dd1-b083-4bf2-a516-d36b4f0c4f33,James Burns,Philosophy,Arts,19,New York,Traveling,3195.0,140234.8
3d4c21a5-838e-4fe4-9229-467ba4572b3b,Dr. Tracie Crawford,Physics,Arts,23,Houston,Reading,2125.0,134790.6
9c4b47c5-d350-4981-b4ae-4aa6df05f059,Jeffrey Cruz,Information Technology,Health,25,Los Angeles,Reading,3946.0,123902.2
f0b1c5d7-bc8b-42fb-ad0b-bc6f399baf6d,Ian Wright,Philosophy,Health,19,San Francisco,Sports,2583.0,41957.0
0fc0c1ec-ad7c-4001-87b1-917f5cbb7b3c,Sara Davenport,Philosophy,Business,19,Los Angeles,Traveling,1831.0,37602.5
30821774-3a19-4f5d-b4dd-c5bad347e8d4,Anthony Ramirez,Business Administration,Business,24,Los Angeles,Reading,3000.5,33248.0
9317c275-a962-4a9c-90df-8bbed5f780c9,Stephen Williamson,Mechanical Engineering,Health,25,San Francisco,Sports,3715.8333333333335,32074.666666666668
26d77b5a-ee18-4690-ae09-86729076ad12,Taylor Brooks,Computer Science,Business,24,Houston,Gaming,2807.5,53305.0
f1ec5a80-df70-4dde-88fe-6e8366ed68be,Mary Swanson,Mechanical Engineering,Engineering,24,San Francisco,Traveling,2353.333333333333,78251.0
c947f844-becc-4ffe-ba70-65fe10c77d12,Willie Schmidt,Law,Health,18,San Francisco,Gaming,1899.1666666666663,102524.0
706c0e73-b7e7-443b-a1d5-162fc55f149c,Kimberly Dickerson,Computer Science,Business,25,Remote,Cooking,1334.0,88688.0
6b6d7057-c8df-43cb-aa25-5f4120a57e1a,Dawn Hamilton,Architecture,Business,23,Boston,Cooking,1512.0,122383.0
1f55088c-a168-49f8-8a15-bc4388ec0a7e,Stephen Robinson,Psychology,Law,18,Los Angeles,Sports,2046.0,93189.33333333331
1093a428-f299-44f7-9868-b08144184eb4,Erica Romero,Mathematics,Engineering,19,Chicago,Gaming,3494.0,132264.0
7dfe16cc-abbd-4da4-ae81-610c19863062,Paula Delgado,Chemistry,Health,24,Los Angeles,Reading,4861.0,107524.5
a17c3e9d-ba6e-463c-8c7a-22948e41ba01,Robert James,Computer Science,Science,21,Los Angeles,Music,2177.0,115287.0
8081dc40-517e-438a-abe0-c36447d0d119,Holly Perez,Information Technology,Business,22,Chicago,Reading,2209.5,147789.0
1b93ba6b-10b0-4d6a-b663-2553d55e178a,Audrey Hammond,Nursing,Arts,20,New York,Gaming,2274.5,137629.0
d16071da-c11e-4b49-bec7-e464aaa3d951,Cory Soto,Biology,Law,23,Los Angeles,Cooking,4800.0,127469.0
3cafbd15-18b9-4636-ad91-ccb737cdfe67,Alex Davidson,Biology,Business,21,Remote,Sports,4174.0,127361.0
b249ed8d-4fc4-421f-a398-2023103ef856,Julie Hess,Electrical Engineering,Science,20,Boston,Sports,3548.0,47066.0
03563b72-21d2-429f-bd6f-0bee0c21ca3e,Lori Jones,Chemistry,Arts,23,Boston,Gaming,2676.0,71398.0
0ee63ea6-6214-47c7-a400-0d6264b49b5a,Katelyn Smith,Computer Science,Health,19,Chicago,Reading,3434.0,67918.16666666667
e24cab4b-e2f4-410f-9aa2-a3b843e1f8ca,Deborah Ramsey,Psychology,Business,22,New York,Music,1222.0,60958.5
1c6b0ad9-207d-4beb-9fa9-46f0df88af9b,Sheila Ward,Mathematics,Business,18,Houston,Music,1635.5,57478.66666666666
d6f4ccd1-5b69-4ce5-9617-08172d21d7a2,Trevor Phelps,Mechanical Engineering,Arts,23,Chicago,Reading,2697.0,83702.0
b4c12df8-7fea-4462-878d-41a55696a909,Alexandria James,Business Administration,Business,23,Los Angeles,Cooking,3021.0,144945.0
34a98f9f-51bc-49ff-beb3-94fde97d8b22,Dr. Norman Hobbs DDS,Mathematics,Engineering,21,Chicago,Sports,3345.0,134780.0
f64a9fa9-5c55-40ed-801e-11d18014f58a,Ryan Cameron,Mathematics,Law,20,Chicago,Reading,3669.0,84766.5
7445010e-9d6e-4428-ae9f-806f23fe94f7,Robert Kemp,Architecture,Science,19,Boston,Reading,2477.0,34753.0
cce49cb3-73d1-4898-960e-9a5433224082,Kristin Burton,Law,Science,23,Houston,Gaming,2654.5,40233.66666666666
98e4381f-a8ed-4e08-ac52-94346e6c813e,Brian Burton,Architecture,Law,19,Houston,Gaming,1140.0,42974.0
f04bab07-b2ef-46d8-99d9-1b1afa15bf1a,Elizabeth Sanchez,Information Technology,Business,21,Los Angeles,Gaming,1962.0,127051.0
d13e73b3-94eb-4d62-adcf-9ac5c6fd0acb,Jason Carson,Mathematics,Arts,22,Boston,Reading,2182.0,142788.0
b8d2fff6-6c1b-4cc6-ab88-f811ade9cbbe,James Webster,Philosophy,Arts,23,Houston,Traveling,2402.0,131020.75
fd36d2cb-0286-4a66-aec7-669ca2dd2eb4,Andrea Newman,Mechanical Engineering,Law,22,Boston,Reading,1730.0,107486.25
dae2afff-9adf-460d-bb2a-25ac4967bc0c,Debra Brooks,Philosophy,Engineering,24,Houston,Traveling,4600.0,95719.0
19091ad4-5ca6-479c-80c2-46d6a1e005f3,James Johnson,Philosophy,Law,24,Houston,Music,4632.8,101272.33333333331
5c65ccfe-447c-4599-8b53-68ca26855f58,Jennifer Brown,Chemistry,Engineering,21,New York,Gaming,4665.6,106825.66666666669
e8ab589e-4655-42f5-b045-5137bc653b32,Eric Smith,Mathematics,Health,23,Boston,Sports,4764.0,54183.0
b0f548d6-4f61-4dd7-9bb9-ab4e6c82226d,Michelle Holmes,Computer Science,Business,22,New York,Traveling,3871.0,50358.0
7e27ed47-d1f6-4316-80a0-fbc984800ca9,Bradley Robinson,Physics,Engineering,21,Chicago,Gaming,1766.0,42708.0
2884608b-4aff-469c-bed0-19c28088ff1f,Travis Nguyen,Psychology,Arts,25,Chicago,Music,1349.0,52944.0
a9828fdd-995b-42a9-a6b4-e0a3120dd65a,Rachel Stewart,Psychology,Arts,18,Los Angeles,Cooking,1728.0,67005.0
12d87e1a-bc05-40b3-a197-769824ff15f9,Janet Rice,Psychology,Law,21,New York,Sports,2107.0,68932.0
af8a31ff-d608-4517-a24e-cafe81519e77,Walter Johnson,Electrical Engineering,Law,25,Remote,Gaming,2567.5,89734.33333333333
896cdfab-50f5-44dc-ae36-e49732ae1266,Tina Suarez,Computer Science,Health,25,Remote,Cooking,3028.0,110536.66666666666
9ab00e87-0198-4866-89c9-7168563fdd38,Lisa Mercado,Mechanical Engineering,Engineering,23,Boston,Traveling,2534.6666666666665,111264.33333333331
62219530-c5c8-410d-81f5-b0022e1fa1f3,Jennifer Mills,Philosophy,Science,20,New York,Gaming,2041.3333333333333,71115.0
c88194dc-82d9-4ec4-95b8-a494e83b080c,Richard Dixon,Computer Science,Engineering,25,Boston,Reading,1794.6666666666667,92255.0
defe3713-99ad-483b-93d9-700aa8cf0105,Elizabeth Wolf,Computer Science,Law,20,Boston,Reading,1548.0,113395.0
bd23ef42-5bab-483d-9b7f-d498064b5ca8,Shawn Mckee,Biology,Engineering,25,Remote,Music,1186.0,146263.0
4f8de8e7-4902-4027-92b1-883589037fd9,Alicia Rose,Psychology,Business,18,Los Angeles,Traveling,1677.5,58457.0
cb365030-f08f-4e39-8af8-c25a40168576,Robert Fuller,Architecture,Health,18,San Francisco,Cooking,2169.0,86287.66666666667
61348ca3-01ed-42c8-abaf-b144445cc980,Beverly Edwards,Computer Science,Science,22,Los Angeles,Gaming,1772.0,114118.33333333334
7bbbfc00-741c-4451-b0a0-14bc9877b0fb,Kimberly Rios,Mathematics,Law,19,Boston,Reading,4640.4,66822.5
1cf7f167-979b-41e9-b50b-183971da20fa,Paul Becker,Chemistry,Science,20,Houston,Cooking,4768.2,68284.0
b797e343-9908-4f8a-b7aa-09e63bad5f70,Jennifer Snyder,Chemistry,Law,21,New York,Cooking,1868.4285714285716,79383.0
32a8768d-e8ee-455a-892d-82f9ff454fb3,Steven Kennedy,Psychology,Science,19,New York,Reading,1996.857142857143,83082.66666666667
5bc56955-edb8-4d74-9b62-b8eed84e9eab,Kimberly Hanson,Computer Science,Health,19,Boston,Sports,2382.142857142857,104128.5
71955534-a557-4b87-b739-4a22e6f994da,Kristin Case,Physics,Arts,18,Chicago,Reading,2510.5714285714284,117775.0
58058af1-f2fa-4485-b0a3-0b6335f4597c,Philip Whitaker,Psychology,Engineering,25,New York,Music,2203.0,146275.0
15423d3b-a354-411e-9152-39a1381263f6,Paula Keller,Chemistry,Engineering,23,New York,Traveling,2326.0,146827.0
53ccf20e-50b5-43fd-8fbe-951694703451,Jennifer Whitaker,Biology,Science,19,Remote,Sports,2572.0,90453.0
3e3d57f2-de47-4554-84ed-61b9b9a9e534,Michael Thomas,Business Administration,Health,25,Boston,Sports,2238.75,88966.5
77ed821f-b138-4ec8-b7b0-3a78b5928dd1,Jenna Diaz,Mathematics,Science,20,Los Angeles,Gaming,3862.0,147562.0
b27413a4-a769-4d70-af76-5a92331ba662,Bradley May,Biology,Arts,22,Los Angeles,Traveling,3298.0,146597.0
f03a4621-1e88-4bc0-81c8-67d1aea40f35,Jennifer Jones,Mathematics,Business,22,Houston,Reading,2379.0,145632.0
e5e357e6-565a-4346-9e9c-64c08f0b9ca6,Christine Anderson,Computer Science,Law,22,Houston,Reading,1906.0,139631.0
c395d74b-93e1-40f0-880c-c59d31d91a1c,Samantha Blake,Nursing,Engineering,20,Remote,Gaming,4786.0,72276.0
66e27be9-281b-4e25-8bb4-21d566117a8a,Courtney Richardson,Business Administration,Law,23,Chicago,Reading,2379.0,100056.0
b0566019-f673-48c9-ab6b-8c23fbd8f31f,Nicholas Landry,Physics,Health,23,Houston,Music,2335.0,116965.0
f0cdb4bf-857e-4f2e-a9a4-2df96d9fef92,Mrs. Desiree Jones DVM,Information Technology,Science,19,Remote,Music,3520.0,103820.0
f3608c2b-8ef4-4691-a5b6-8a4d0d0f0f7a,Martha Fuller,Law,Business,19,Boston,Gaming,4705.0,90675.0
52563413-d8b1-4fe1-b72a-5a085229aee1,Matthew Dudley,Chemistry,Health,24,Los Angeles,Reading,2472.0,64385.0
96596b6c-31c4-45ad-8e4b-8446d72f24fe,Zachary Edwards,Business Administration,Health,19,San Francisco,Gaming,3345.5,113133.0
eef86339-e2aa-475c-afd8-6bfee785f9d2,Margaret Jones,Mechanical Engineering,Arts,18,Los Angeles,Music,4219.0,106853.6
18b6af3c-fd61-4897-bd90-062d46fbf5fc,Jason Lynn,Electrical Engineering,Engineering,20,Boston,Cooking,3820.0,100574.2
3561f2e2-b243-498a-adc4-8a63a89ff7c8,Jessica Case,Business Administration,Health,20,New York,Sports,1265.0,88015.4
7013eda6-9745-405e-adaf-4f5ba20d26fc,William Walters,Mechanical Engineering,Law,22,San Francisco,Sports,3708.0,81736.0
34c5f7c8-0a38-44a3-9174-dad22582fe0f,Larry Ho,Business Administration,Engineering,18,Chicago,Traveling,4088.0,71424.0
976082b6-af47-4c8f-879a-63b4fec03998,Angel Mullen,Computer Science,Law,23,Chicago,Traveling,2704.0,103267.0
9af83320-45a6-46ed-b275-40869de908f4,Tamara Oliver,Physics,Health,23,Los Angeles,Traveling,2012.0,79441.5
b1164cda-fa32-447d-9534-01bb6e5ca872,Kathleen Davidson,Biology,Science,25,San Francisco,Traveling,1320.0,55616.0
694a2d88-c9e2-46c2-8ada-e851930b9c14,David Andrade,Philosophy,Engineering,18,Houston,Cooking,2401.0,54581.71428571428
33af2623-c691-43ac-ae7c-1b16837e0376,Laura Strong,Nursing,Engineering,24,Chicago,Traveling,3740.0,53547.42857142857
0c38317c-a5bb-4ebd-a19a-3777b06d7259,Diane Macias,Mathematics,Business,19,Boston,Gaming,1837.0,52513.142857142855
54c81d4c-a61a-4d4c-ac23-d083367ec0ac,Derrick Donaldson,Biology,Engineering,22,Los Angeles,Music,2267.25,51478.857142857145
fdce56f6-d70c-4d02-9777-69b107c85b26,Michelle Rodriguez,Chemistry,Health,21,Houston,Music,2697.5,50444.57142857143
567f25de-8c54-423b-bd5e-ca5e88c3d2e8,Sarah Fisher,Physics,Arts,24,Remote,Gaming,3127.75,49410.28571428572
bc00aa4e-4275-4397-bbde-9a25379b70f5,Sara Brown,Chemistry,Science,23,Los Angeles,Reading,3558.0,48376.0
9a554eb6-acb5-41ba-a2f5-03750c35e1aa,Kimberly Gonzalez,Architecture,Law,21,Boston,Gaming,4151.0,62367.6
e7af9f2a-e679-468e-991a-42aedb4915e5,Albert Richardson,Architecture,Arts,18,San Francisco,Reading,3117.0,69363.4
3ecb9251-bd3a-4eaa-834c-844048a2a039,Laura Smith,Chemistry,Engineering,19,Boston,Cooking,2981.0,76359.2
91d066c1-76fe-416b-8571-e3416e3dfbc0,Bradley Williams,Information Technology,Health,19,Remote,Music,1453.0,62627.0
35c0ac8c-1e57-4ce8-8bfa-bad6b1bc810d,Mary Acevedo,Physics,Science,24,San Francisco,Gaming,3018.333333333333,73465.0
06a7ce50-db95-4d77-bc13-c0a8c0bf0ef6,Melanie Gonzalez,Mechanical Engineering,Business,21,New York,Gaming,2509.0,117827.0
5173fc1e-0c60-4335-a88f-98bc499cb81e,Daniel Patterson DVM,Physics,Engineering,18,Los Angeles,Cooking,2655.0,135039.0
97c86809-3667-46b1-a82f-b20634e6a1fb,Lorraine Dominguez,Nursing,Arts,21,Chicago,Reading,3129.0,131002.5
2b1fd33d-2d45-478a-a0b8-fd00e5442296,Melanie Kennedy,Law,Health,24,Houston,Sports,4937.0,126966.0
f2242d13-c229-4fde-b708-5edb8d0a75df,Larry Lee,Mechanical Engineering,Engineering,20,Chicago,Gaming,2744.0,100402.0
706b6ff1-a8f6-47bc-9dce-57973b3aff4e,Jenna Rose,Biology,Engineering,24,New York,Traveling,3366.0,102091.6
ab26d1e5-dda0-42fa-a698-1033544f13a6,Michael Patterson,Mechanical Engineering,Engineering,20,New York,Gaming,2535.0,103781.2
e08f709e-66ab-40e1-9392-afdb994c13d1,Mrs. Ann Williams MD,Business Administration,Arts,19,Boston,Music,3278.0,107160.4
9eca3862-6dcd-4ec4-9587-9593ac14b77d,Taylor Shaffer,Information Technology,Arts,25,Houston,Reading,1430.0,108850.0
f7e3d52e-06b9-4943-bb8b-abb2b079ecbe,Heather Murray,Law,Business,18,Chicago,Sports,3700.0,50010.0
2419bf1d-9850-45fb-bfb9-a6658e2bc2bb,Stephanie Graham,Psychology,Business,24,Houston,Music,4540.666666666667,51078.57142857143
763ef1a2-501e-4c4d-b35c-959dd691f842,Jennifer Mendoza,Nursing,Law,23,Los Angeles,Cooking,4961.0,51612.857142857145
37c45cf5-6578-4cc9-a6cf-f833a62e1cbb,Michele Johns,Law,Health,20,Boston,Cooking,1252.0,52147.142857142855
9ce027a0-7641-4b2c-a841-d88e2f438b2b,Christine Rogers,Philosophy,Science,19,Remote,Gaming,1832.0,52681.42857142857
3c867899-52b0-4939-9fc0-b7d6619985dd,Shannon Brown,Information Technology,Law,21,Chicago,Music,2412.0,53215.71428571429
0d7b537a-5a6d-45d6-8cd2-3498ded2a126,Jeanette Hopkins,Architecture,Business,24,San Francisco,Music,1357.0,69474.5
c091e3ab-4930-4cac-8c9c-8ff9ab06ec6d,Sandra Thompson,Biology,Business,20,Los Angeles,Sports,3834.6666666666665,83880.42857142857
153e1910-f0d4-4540-b85b-7625b8389137,Tammy Williams,Computer Science,Law,22,Los Angeles,Reading,4411.333333333333,82561.85714285714
4d3c4d88-77c8-4065-b912-da7ff253a04a,Matthew Sherman,Electrical Engineering,Health,24,Houston,Music,4988.0,81243.28571428571
7d84cfcd-2848-47d5-8519-4183914b41dc,Aaron Keith,Electrical Engineering,Engineering,20,Houston,Music,3165.0,79924.71428571429
01557f66-7fef-4ffb-bc23-401c57fd253f,Erika Brooks,Business Administration,Science,24,Houston,Cooking,1799.0,75969.0
ae596c20-231a-4a0e-aab8-8b64fbdd8ac1,Richard Jensen,Nursing,Arts,22,Houston,Music,2508.0,101544.0
1e40827d-b5a0-4b22-af49-f1a061ad2a9e,Brittney Horton,Information Technology,Arts,25,Remote,Music,3926.0,95682.33333333331
b773044c-f2dd-4db5-8b01-df18fffa4679,Kevin Dickerson,Chemistry,Arts,22,San Francisco,Traveling,3276.4,135867.0
f0181440-d019-49d8-92a8-4a010cfb9556,Austin Miller,Computer Science,Business,18,San Francisco,Traveling,2951.6,125088.5
a1a78e8e-d078-4e84-8802-1b820f6b7843,Megan Vasquez,Mathematics,Health,19,Chicago,Cooking,2626.8,114310.0
5610712f-320d-48f8-803f-d0fa683ac84a,Christopher Hobbs,Nursing,Science,22,Los Angeles,Traveling,2302.0,103531.5
71a8e819-b50a-4325-850c-df3613992ff5,James Perry,Chemistry,Science,19,Houston,Traveling,2672.0,92753.0
f53ec2a5-9da7-4a42-ae97-06083f320d92,Kyle Wallace,Electrical Engineering,Engineering,19,Boston,Music,3205.5,96392.25
4ba26b78-da47-4dab-b120-b1c8222b2d7d,Rachel Gill,Psychology,Law,23,San Francisco,Gaming,3739.0,100031.5
12b311ef-2a0d-427b-8a8d-2e690765578e,Charles Rich,Business Administration,Engineering,20,Los Angeles,Gaming,4272.5,103670.75
4baac436-ea7c-48c1-8173-3bc7980a3d22,Alexis Taylor,Information Technology,Science,22,Chicago,Traveling,3997.0,131273.0
3cdc7101-aee2-41e3-a878-93cc103ebfe5,Eric Mueller,Law,Health,24,San Francisco,Traveling,3553.0,87125.0
d49c2ef4-feab-4d3a-a0da-4095abb7aa14,Karen Gill,Nursing,Law,18,Houston,Cooking,3109.0,42977.0
db7051fa-ba4a-4d15-9840-1847daf94ea9,Todd Horn,Information Technology,Arts,25,San Francisco,Traveling,2221.0,97204.66666666669
79daafb8-5744-4758-86b0-63590d49c315,Angie Williams,Electrical Engineering,Health,20,New York,Cooking,4708.0,78594.33333333334
3e0ded11-cd3e-4946-8d84-1d174c95be6f,Robert Williams,Philosophy,Law,19,Remote,Cooking,3779.0,51889.0
58cb696c-079a-4b68-946a-f0c66c38e3a8,Lisa Perry,Biology,Science,18,San Francisco,Gaming,4880.0,48550.8
2e75e36e-5e87-46d4-9f9e-55645870ea45,Jonathan Morales,Architecture,Health,24,Remote,Reading,2677.333333333333,41874.4
afdbebbc-1699-4afa-95a0-bc14c50a967a,Rhonda Medina,Mechanical Engineering,Law,19,Houston,Traveling,2336.333333333333,35198.0
379f6276-21fc-4ca9-8c97-8ea0a2ac0f1a,Emily Diaz,Physics,Health,19,Chicago,Traveling,3096.666666666667,58714.0
bb2588d7-43cc-4825-8bac-fe541e5a8c8f,Kathy Williams,Biology,Law,21,Chicago,Gaming,3373.0,50634.0
