ID,Name,Job Title,Company,Salary,Location,Hire Date,Email,Phone,Department
81038d81-6002-44f5-8c20-d9f93741d46d,Raymond Medina,Product Manager,,171285.0,,2024-10-29,christopherlara@example.com,(573)395-1721x352,Human Resources
ed57b407-5340-4bdb-b23c-5a5746146b34,Tricia Gray,Data Scientist,Google,,Berlin,2024-09-09,courtneypatterson@example.com,001-344-955-4650x0909,Sales
b2ca0502-b2e7-4887-8954-a9a8a674a4bd,Thomas Bryant,,Tesla,,New York,2024-03-31,williamgonzales@example.com,311.432.0787x25810,Product
57eff965-3f6b-4984-9671-0e7befe0da53,Justin Blackburn,Sales Executive,Facebook,,,2024-06-13,scottmiller@example.org,4892358879,Engineering
06388b4d-8d84-4cf1-98ad-cc312a37cb81,Steven Lynch,HR Specialist,,,Berlin,2024-05-29,fmonroe@example.org,781-968-5869x95294,Engineering
29fd5e11-7d51-4407-9607-48d537ea48c2,Carolyn Woods,,Facebook,74722.0,New York,2024-04-16,jason55@example.com,(768)735-3552x81765,Engineering
ff0db56d-0715-4f72-a5dd-5c45ed26d450,Troy Ferguson,Software Engineer,Google,,San Francisco,2024-02-10,brendajackson@example.com,401.311.4268x405,Engineering
e0380dfc-5f59-468b-80b6-d0d4a6cb11c9,Michael Wang,Data Scientist,Microsoft,79967.0,London,2024-02-18,patriciaking@example.org,(604)917-8260x860,Product
a450417a-389e-47c3-a3c3-b31cc1a4a5ac,Maria Smith,Marketing Manager,,160869.0,London,2024-04-09,bryandaniel@example.org,001-252-684-2465x039,Marketing
a93382ac-03cf-4794-8538-8164199f3989,Christine White,Software Engineer,Apple,77984.0,London,2024-08-29,garciamelissa@example.com,541.514.6819x1407,Product
164e4d2b-61e0-431b-9b9f-7bb05102e25b,Rick Garrett,Sales Executive,Facebook,185850.0,,2024-04-10,fernandeznicholas@example.net,515.352.2708,
86e8c8b3-3f48-4151-aa82-d6ff2036721b,Melissa Williams,,Amazon,55234.0,Remote,2024-01-27,jake10@example.com,276-592-6566x4549,Engineering
3bffc5da-34cc-45ee-848b-64f39c387cf3,Ashley Young,Data Scientist,Apple,,Paris,2024-09-25,scottblankenship@example.com,(234)261-2859x447,Sales
6207ae71-2838-4365-b022-df9f20eabfad,Mike Wong,Sales Executive,Tesla,91975.0,Paris,2024-07-10,sarah88@example.org,541-763-3956x156,Engineering
288e6204-f7f8-480f-8539-51cd4548aaef,Kimberly Mitchell,Product Manager,Facebook,93431.0,San Francisco,2024-05-12,kellycurry@example.com,(472)528-1092,Engineering
447d7285-4f54-4def-8b40-530ddefa970b,Amanda Schroeder,Marketing Manager,Google,,Paris,2024-12-06,kirkjoshua@example.net,714.520.7621x53197,Product
9686c433-8a4f-427f-ad89-a380dd6e4459,Jessica Webb,Data Scientist,Amazon,192138.0,New York,2024-07-01,laurenhale@example.com,+1-866-357-1040,Product
a5f76dfc-bfaf-4c75-9ec9-32b8cc526b16,Peter Raymond,Sales Executive,Google,,,2024-12-03,collinsjennifer@example.net,466-350-8224,Human Resources
a0066b23-2a39-4b69-b370-58e6a19e6603,Charles Taylor,HR Specialist,Amazon,,Paris,2024-07-01,carol63@example.net,776-420-4896x23338,Human Resources
367bcf77-8044-400f-95bb-6b15ca040d7b,Samuel Williams,Sales Executive,Facebook,,Berlin,2024-11-10,langthomas@example.org,764.422.9326,Marketing
e6fc31c6-7d9b-4a65-b171-b7d98a42ac7f,Patrick Porter,Sales Executive,Facebook,,New York,2024-10-04,pageanthony@example.net,912.259.3364,Sales
8bbc8dc6-e058-4541-b9b5-97d94d50439e,Cassandra Hernandez,Product Manager,Amazon,124208.0,London,2024-11-22,briggsjeff@example.net,+1-803-747-8257x73329,Human Resources
ed673c0d-bb51-4ae8-92ca-422079927552,Brenda Foster,HR Specialist,Amazon,,Paris,2024-06-11,oanderson@example.com,,
a5538bf5-e691-41d3-947c-f8127e2ce36a,Jean Larson,,Amazon,56170.0,London,2024-10-21,katherineruiz@example.com,727-931-4992x88804,Engineering
3fd28d5a-7b23-4469-8f97-5dc44b39fa12,Oscar Johnson,Software Engineer,Amazon,,Remote,2024-05-01,hectorbriggs@example.com,001-635-329-3120,Sales
90f32cd8-2690-4111-bc40-3377a85acf36,Robert Johnson,Software Engineer,Google,112127.0,Remote,2024-03-02,angela75@example.com,207.202.8531x028,Human Resources
efc8058f-4eeb-4669-bbe7-c6fb16e7b8d8,Tony Rivera,Sales Executive,Microsoft,,Berlin,2024-02-25,,403.643.1966x16139,
6ca9e933-e87e-42e5-ab4f-78b784e8ab03,Shawn Haas,Sales Executive,Amazon,,,2024-11-06,justinmelton@example.com,(644)607-6657x7311,Human Resources
e4882981-531e-48da-8a18-eac676a4c2b2,David Mendoza,Sales Executive,Amazon,,Paris,2024-04-05,joann41@example.org,+1-484-919-9059x5019,Engineering
70f88c67-6c99-47f5-bdd2-9d80597b3e4b,Douglas Fuller,Marketing Manager,,185239.0,London,2024-02-14,johnsonleah@example.com,793.931.8165x23356,Human Resources
24517181-bdad-4689-b76b-42f3ca0a3e3d,Robert Barrett,Software Engineer,Google,89623.0,Paris,2024-05-01,robertslindsay@example.com,001-215-976-4954x278,Human Resources
e1c1914f-7c41-4cbf-b58a-34f8c80cbc84,Glen Williams,,Amazon,173270.0,Paris,2024-04-10,rmartinez@example.org,(768)670-3841x0763,
c95fb264-85d8-4451-8ac4-bea0858bce41,Chelsea Strickland,Marketing Manager,Amazon,86138.0,Remote,2024-04-20,matthewthompson@example.net,+1-566-249-1634,Human Resources
fa1bcc60-7d87-4de8-8edf-5ae5bad238e5,Ronald Martinez,,Google,85498.0,London,2024-08-08,john54@example.net,5674766845,Engineering
afeaf85e-67c0-4843-950f-e23de984822d,Ashley Stanley,Software Engineer,Facebook,,London,2024-05-10,,(749)827-0239x8200,Sales
61e70715-99a9-4df8-8fbe-4ffa11279124,Geoffrey Hamilton,Sales Executive,Google,,Remote,2024-10-03,lauraellis@example.net,3137611646,Human Resources
18010158-fa98-4813-89fb-6d5507f50bbf,Tammie Shannon,Sales Executive,Tesla,85465.0,Remote,2024-08-22,natalie40@example.net,(719)431-3386,Product
09cb8d25-cf28-48ae-a11b-7a758612ab6c,Misty Howard,Data Scientist,Microsoft,,Paris,2024-08-26,treyes@example.org,5838047871,
46d6954c-b39f-416e-b8ca-3dd4ba04c96f,Mark Williams,Data Scientist,Google,,New York,2024-08-09,amandaleach@example.com,+1-641-451-4747x7204,Product
cc3aefb1-36e0-4bb5-ae9d-62f3b98c7b2c,David Collins,Data Scientist,,,Berlin,2024-10-14,willie26@example.com,(878)514-7872,Product
825ce05c-4b21-41b0-ac99-013efbe56a59,Amanda James,Product Manager,Facebook,,Berlin,2024-03-21,dianabailey@example.net,(877)650-4582,Human Resources
dfe5915f-c604-47ac-bd8c-83cba190001e,Timothy Edwards,Marketing Manager,Tesla,,London,2024-02-29,valerielee@example.com,445-627-7524x20450,Product
bec6593e-f646-447e-8390-4e9240d24243,Victor Freeman,,,,New York,2024-07-19,davisjerry@example.org,(635)319-2178,Engineering
7a222c7b-e92a-42f7-9f53-e96a6c0fe392,Jimmy Montgomery,HR Specialist,Microsoft,191633.0,San Francisco,2024-11-11,,,Product
b845fdc2-8a2a-4b73-b091-4a64862c88d3,Andrea Gibson,Product Manager,Microsoft,108361.0,Berlin,2024-06-01,matthewsjacob@example.com,(590)335-8514x240,Marketing
1d13070c-8399-4cc7-8cc0-381e38f91ef5,Anthony Forbes,Sales Executive,,,Remote,2024-11-29,,,Marketing
1c8b1a42-668d-47eb-9e3f-e23618af179a,Lauren Li,Product Manager,Tesla,,Paris,2024-08-02,ifloyd@example.net,001-912-376-8983x77655,Engineering
bbe71a89-725b-41e4-be6f-0ecebbae72be,John Wright,Software Engineer,Amazon,,,2024-10-18,michelle59@example.com,,Sales
85fd5438-9460-4765-b738-c982445d24ad,Thomas Santos,Sales Executive,Facebook,,Remote,2024-03-17,victoria89@example.net,,Marketing
4ac9701b-9562-4821-827a-f1af37e6a297,Trevor Wong,Software Engineer,Microsoft,,,2024-06-06,mtyler@example.com,(870)443-9361x986,
24669f1e-7aab-47bd-9de2-3fa16db22f4d,Kathy Parks,Data Scientist,Facebook,,New York,2024-11-11,timothy12@example.org,(729)497-3212,Product
f75848a3-20ac-4d93-99ac-b1b3891517d9,Katherine Owens,Data Scientist,Tesla,,Remote,2024-10-17,brandonlopez@example.org,251-686-7612,Human Resources
066cf1a7-1326-41b6-b022-699f8720f0b5,Vanessa Hogan,Sales Executive,Tesla,112019.0,London,2024-08-14,leah02@example.com,001-390-250-2230,Marketing
8cf51b5e-3d17-4514-a409-4656e91f1b9f,Timothy Garner,HR Specialist,Tesla,138288.0,London,2024-11-03,,(776)789-5954x981,Marketing
81a5dc31-f5f5-4e47-88d8-d31be1797496,Jeremy Thompson,Data Scientist,Google,83120.0,,2024-04-07,bkeller@example.org,811.332.3263,
21e045f3-ed72-4194-ad47-5a0cee9c2268,Christine Sanchez,HR Specialist,Amazon,189066.0,,2024-07-21,ilee@example.org,(480)960-0831,Marketing
b94b0379-29e2-4ce5-ad5b-de355efae1ca,Amber Sweeney,Sales Executive,Amazon,161771.0,San Francisco,2024-02-13,harveykenneth@example.net,+1-748-466-5547x34512,Marketing
60e1b90c-3180-42c6-a1cd-0d0702767333,Robin Perry,Product Manager,Facebook,68993.0,Paris,2024-12-09,kennethwilliams@example.com,200-614-7104x88538,Engineering
38603ec5-eb7a-4a1c-a35c-34559d328537,David Bradley,Software Engineer,Facebook,,London,2024-08-09,duranalexander@example.org,8147109912,Engineering
8d771ae9-1a97-4125-a41e-321c48d03bc7,Eric Clark,Data Scientist,Amazon,,Paris,2024-12-07,codytorres@example.net,+1-576-307-6607x801,Engineering
e32d4724-afea-4da4-bea8-3c68baf69bff,Regina Martin,Data Scientist,Apple,179856.0,Paris,2024-09-14,,(727)583-6574x213,Marketing
825577ae-b430-4ec0-9f29-b03dd3e27537,Linda Kaiser,,Microsoft,,San Francisco,2024-03-22,martinethan@example.com,291.736.3870x4382,Sales
2bd6b558-ca2a-443c-ac6a-c2ce4ed234bb,Matthew Foster,Software Engineer,Google,,London,2024-04-07,,928.454.7748x19430,Product
c2174510-9a3f-49e3-b3c2-e731fc9bd40c,Kevin Howard,Sales Executive,,60182.0,New York,2024-06-11,xwalker@example.net,974-890-8632x662,Engineering
3ff300f4-1169-4105-831e-1a0e5e9e0565,Rachel Gill,HR Specialist,Microsoft,,Berlin,2024-09-12,whitneyjoan@example.com,825-674-8371x6194,
0c7b6d0d-e52b-4d4b-8ec2-774790db4914,Matthew Hill DVM,,Amazon,,San Francisco,2024-06-24,tkirby@example.net,001-406-346-9130x64789,Engineering
f079f57e-d4e4-450a-a389-4d3cc3edee6f,Austin Garcia,Software Engineer,Apple,154021.0,Paris,2024-12-06,bwebb@example.net,498.623.6372x544,Product
016db67f-6e96-402d-9f16-d84c12022f2c,Evelyn Wright,Product Manager,Google,,,2024-01-25,daniel55@example.com,001-324-531-8159x597,Sales
2732942f-5039-47b6-9e43-ec8a6f6f1a43,Sabrina Hoover,Data Scientist,Apple,85158.0,London,2024-03-24,craigkennedy@example.com,343-870-0675x27643,Sales
a0eb43ec-7586-407b-938b-c364c228f6a2,Angela Mason,Sales Executive,Facebook,,Berlin,2024-05-22,ocarter@example.net,(845)567-3995x677,Human Resources
be7dfeb0-d797-4c67-80d3-0b540b09cf30,Frederick Kennedy,Marketing Manager,Apple,193500.0,Remote,2024-08-02,ray70@example.org,(379)640-5789,Product
52b0f39a-7a8d-45da-ae01-dc377873a416,Jose Richmond,Sales Executive,Amazon,,Paris,2024-11-05,lauramartin@example.net,+1-854-748-1958,
bbc6c8c4-7234-4b6b-96bd-12f633177cb3,James Patterson,Sales Executive,Google,76702.0,,2024-04-27,monicawilliams@example.net,001-695-227-6132x640,Sales
eb767382-f3ae-44b8-bf81-9ec7a122fa01,Rebecca Gilbert,HR Specialist,Facebook,70620.0,New York,2024-08-01,ksandoval@example.com,001-304-898-5830x219,Sales
ac4695ec-749e-42a8-91df-a3b6ae2ff007,Monique Duncan,Sales Executive,Amazon,191084.0,Berlin,2024-06-07,tracy38@example.com,234-415-9781,Product
77b6e2d0-a2f8-425a-a83f-ba603b24a924,Destiny Martin,Product Manager,Apple,168296.0,New York,2024-05-08,wcummings@example.net,4716995926,Marketing
a56f66b8-1607-4760-92c8-2da1145e28ff,Gabrielle Kaufman,HR Specialist,,162181.0,London,2024-02-10,jonesjesse@example.org,001-843-797-4066x864,Human Resources
76744325-63d7-4386-ae89-1397f6383326,Daryl Frederick,Software Engineer,Amazon,,Berlin,2024-06-08,liumegan@example.org,8568595081,Human Resources
83679bb7-ffe4-4d2c-88b5-e29828645a48,Jonathan May,Product Manager,Google,,Berlin,2024-05-11,stephen95@example.net,001-346-754-3870x03802,Marketing
a03612a7-16cb-4b7e-9ab1-7e1ffcf25d42,Robert Mccarthy,Marketing Manager,Facebook,118758.0,Remote,2024-08-30,nicholasgilmore@example.org,+1-284-868-0161x5520,Human Resources
c52a2d29-a848-44c2-ac30-afc4f70a714b,Julie Schmidt,Software Engineer,,126558.0,Remote,2024-03-10,angeladean@example.org,,Human Resources
67388047-874b-4a1d-9ef8-8ff76b8d1d1d,Holly Horne,Software Engineer,Amazon,180784.0,San Francisco,2024-05-23,mclaughlinsummer@example.org,(538)536-5322x98200,Marketing
e8794c57-d7c7-4d38-9a3b-422baa7e9365,Mrs. Melissa Johnson,Software Engineer,Google,184924.0,London,2024-08-06,brianvelazquez@example.org,864.525.1431x515,Product
606fa3a9-2c68-4f47-a7e6-12c4d71ead22,Misty Collins,Software Engineer,Facebook,,Berlin,2024-10-30,juliejohnson@example.org,873-931-2747,Product
2071031d-380d-4ba1-98ca-ce9245f59952,Wendy Moore,Sales Executive,Google,,San Francisco,2024-04-17,ashley12@example.com,295-578-4226,Marketing
d9a29d20-bd74-4046-84dc-f613959207e2,Gary Thomas,Data Scientist,Google,,Paris,2024-08-23,markwilkinson@example.net,508-539-1256x7221,Marketing
25f0ffc7-599e-4036-b049-824cf55be3c9,Tyler Lopez,Software Engineer,Google,63025.0,San Francisco,2024-02-05,isaiah27@example.com,913-670-6972x699,Marketing
ed63aaee-4209-4ada-94c0-ed40272a76d0,Joseph Bradley,Software Engineer,Amazon,,Paris,2024-12-10,jason42@example.net,875.684.5353x2597,Marketing
d82c62e9-0bfb-4862-a00e-44df189cb6be,William Meyers,Marketing Manager,Google,73926.0,Remote,2024-10-18,kevinmartinez@example.org,896.945.3585,Marketing
d5757963-6907-47cb-a6fa-dedde5cc407f,Alison Freeman,Sales Executive,Microsoft,,New York,2024-04-10,nathansimmons@example.net,9617418134,Sales
c5aff09b-60b6-4671-8fd6-85afb43b9563,Daniel Sanders,,,,Berlin,2024-11-25,,+1-704-259-1691x2418,Product
3707bf5c-222d-460f-9493-98221f68b0f9,Jennifer Larson,,Apple,,Berlin,2024-07-11,moniquejones@example.com,6996375724,Human Resources
0658ae8d-c0cd-4e08-87b2-5b78776a0ac2,Jeffrey Miller,Marketing Manager,Amazon,98700.0,,2024-01-14,jasonbaxter@example.net,7544937511,Human Resources
828749e2-7c24-4aa0-a159-e334b04c4418,Tammy Bryant,,Microsoft,,Remote,2024-06-04,josephpark@example.org,215-578-1882x01365,Human Resources
c6cc9275-5cff-451b-9d34-4b2c091c1130,Karen Sullivan,Marketing Manager,Amazon,87910.0,Berlin,2024-07-21,lucaskristin@example.org,(252)339-8629,Marketing
0d9b8726-8e23-4e9c-8cf1-ea8148e4bcac,Andre Porter,Product Manager,Tesla,,Paris,2024-07-04,eileen79@example.org,,Marketing
a913f81e-3eec-4937-80c8-eaa5172ac08f,Brent Burke,Product Manager,Tesla,,New York,2024-12-01,paulhill@example.org,+1-255-340-1745,Engineering
7b2b62b6-d968-45d3-a299-cc14f557aa35,Eric Meza,Marketing Manager,Tesla,,Remote,2024-04-14,farmereric@example.net,,Product
50b97f3e-d418-4d1c-bf1d-e750ba0095ca,Jessica Willis DDS,Product Manager,Facebook,,Remote,2024-05-11,mossjeffrey@example.com,779-542-5599x792,
0b7d8ead-535a-4b09-9230-1b51fe89e5cb,Nathan Butler,Data Scientist,,138938.0,Berlin,2024-08-28,xchavez@example.net,,Human Resources
ec1a48a6-0935-42ec-b40f-823ed40d3089,Steven Thomas,HR Specialist,,,San Francisco,2024-06-25,mirandabarber@example.net,998.593.6672,Sales
37f9acb8-a32c-4eb6-bbdf-9198f1ad3232,Kristen Martin,Marketing Manager,Facebook,171613.0,Paris,2024-07-27,fergusonbernard@example.net,270-698-3851x2998,Marketing
1955b392-2082-435c-b1ca-ccaf4f5983e8,Melissa Houston,,Tesla,157503.0,New York,2024-07-10,,,Product
41e5c0ba-ca89-41cf-94f7-90d383230ca9,Bridget Gray,HR Specialist,Tesla,,London,2024-08-16,rkhan@example.com,001-669-333-0727x9922,Engineering
017448ab-72d0-465b-ad77-2363f10e66eb,Joseph Barnett,Software Engineer,Apple,175448.0,,2024-07-29,,(786)962-9365x7553,Sales
113a78d8-dec4-45bb-9e45-a90ab2a95719,Emily Smith,Marketing Manager,,,New York,2024-07-16,miahernandez@example.net,001-587-578-5936x84300,Product
1d6a0183-8bce-43c3-a5ed-7d112f98db5f,Margaret Suarez,Sales Executive,Apple,,San Francisco,2024-10-22,bgarcia@example.org,980-381-6889,Marketing
cb3fb16a-7cd3-4861-958c-b34a517296f0,Richard Jackson,Sales Executive,Tesla,,Remote,2024-05-31,tom08@example.net,989.372.4908,Marketing
1b779b42-055b-4433-bccf-c1e3e8c41f6d,Adam Fisher,,Microsoft,,Remote,2024-02-10,,001-833-787-9373x935,Marketing
0c3609f1-a855-4f0e-acef-d74c7de1bf85,Elizabeth Soto,,Amazon,,San Francisco,2024-06-16,lewismichael@example.net,263.440.4282,Marketing
7b048329-7689-48dd-8329-c0609a9046fd,Andrea Brown,,Microsoft,197900.0,San Francisco,2024-11-09,allenkaren@example.org,596.390.7032,Engineering
55a3dff1-0b78-45d6-b365-0687a334e3a5,Jacqueline Richardson MD,Marketing Manager,Google,180385.0,Remote,2024-03-20,joannahunter@example.com,+1-605-583-8739x6836,Product
e14edf30-013f-4ec1-8ab8-7249730669eb,Jesus Guerrero,Data Scientist,,162790.0,Paris,2024-10-13,kylecastro@example.org,3316866223,Human Resources
5fccb70c-3e80-43bd-afaa-b33489689988,Paige Hodge,Product Manager,Apple,,New York,2024-10-11,amberbrown@example.com,001-745-697-9152x6850,Engineering
aa71a82e-4465-4d24-9e16-edf42d49fa9c,Charles Murray,Software Engineer,Apple,147076.0,London,2024-10-06,eric20@example.net,+1-776-482-8863x5805,Marketing
12b7fc8c-6973-4a87-9969-bbb7b90dd0d1,Ms. Lisa Murphy,HR Specialist,Amazon,74576.0,Paris,2024-02-02,lisamann@example.org,898.852.0041x1586,Product
a19fb199-604b-452e-9c60-b53705c31083,Jennifer Gamble,Data Scientist,Apple,,,2024-06-13,denniswilson@example.com,001-630-438-6183x48126,Engineering
985acc09-66ff-4b11-97a9-7d4c2154a77b,Mark Farmer,,Google,,Paris,2024-01-29,stewartsamantha@example.org,387-499-7955,
2a5ee955-4414-4cf2-b028-e2f89d330c75,Jose Quinn,,,86710.0,San Francisco,2024-07-17,,+1-764-981-1076x556,Marketing
e08d1370-8f0f-42a0-96ec-2c405a7150e0,John Fuentes,Sales Executive,Apple,92152.0,San Francisco,2024-07-22,amassey@example.com,,
05a4903c-ec1a-4f5e-b3c0-ab4565697dc4,Barbara Howard,Sales Executive,Tesla,58112.0,London,2024-04-09,loribradley@example.com,(332)887-4622x25859,Marketing
21e0bec8-e819-44c4-a386-a179f62d7cb0,Lauren Wells,Software Engineer,Google,174382.0,,2024-07-29,robertfrazier@example.com,(288)831-8670x10317,
85c39f49-1287-4e6b-af84-cc16a677bfac,Nathaniel Miller,Sales Executive,Tesla,119581.0,Paris,2024-01-15,,355-708-2356x96529,Human Resources
26b1f202-3d7f-49c8-bc86-9082442be12e,Harold Lee,HR Specialist,Apple,197030.0,San Francisco,2024-08-15,jennifer41@example.net,,Human Resources
0dcd1bf7-c78f-4566-a182-01eff3212baf,Sarah Everett,,Apple,89966.0,Remote,2024-03-21,jryan@example.org,001-412-322-7480x07619,
1d6abf17-b962-4bba-a9ae-a671e9700867,David Smith,Sales Executive,Google,128724.0,London,2024-08-23,lindamedina@example.com,+1-590-822-1961x3265,Engineering
3d4b8ba3-c905-4809-b291-21a3ae6a6984,Kenneth Rodriguez,Product Manager,Google,,Remote,2024-03-18,gonzalezruben@example.org,(719)275-4467x44077,Human Resources
e2f88a7b-dc44-47e7-adef-05d5ac1c3b89,Shane Martin,Software Engineer,Facebook,87002.0,London,2024-09-02,juliegallagher@example.org,6713397792,Sales
2750cdc1-8db6-44a1-9fae-bf19bb8dfb1c,Thomas Mcgrath,Product Manager,Microsoft,,New York,2024-04-17,xscott@example.org,(879)418-8110x8546,Marketing
3b1de12c-f88b-4824-ac62-ef4e379945e1,Monica Lee,HR Specialist,Microsoft,,Remote,2024-03-02,cmiller@example.com,,Marketing
1e9e5ac9-5930-4ce3-bf34-3098e67beca5,Christopher Morales,Marketing Manager,Microsoft,148668.0,Berlin,2024-08-09,valeriebarnett@example.org,597-701-0299x8689,Marketing
d1b02967-18c1-43bc-bf8b-769d223df7ca,Lance Neal,,Amazon,,Paris,2024-02-02,ytaylor@example.com,436-943-5706,Sales
8b44cb64-f6d9-48bc-ae33-fb1df78c6b22,Brandon Lawrence,Product Manager,Microsoft,120126.0,,2024-06-05,pricetraci@example.net,952.429.0541,
65b54fc6-cc09-467e-9b9e-8da9a2a57a7f,Morgan Diaz,Product Manager,Facebook,,New York,2024-03-30,edwardsmith@example.com,001-782-228-6172,Sales
130a7061-c2cc-449c-83ab-e4fc8869efab,Joseph Perez,HR Specialist,Facebook,,Paris,2024-08-13,justin80@example.org,890-990-3534x447,Engineering
ed4505ef-676a-49f3-9d55-19c159baab41,Jody Smith,Product Manager,Apple,,,2024-06-28,xfuller@example.org,259.605.1062,
c545e530-5aba-4553-8891-af5daabc3925,Theresa Noble,Product Manager,Apple,140290.0,Remote,2024-08-27,joelpatton@example.net,(899)448-5472,Product
6ce638c6-5df6-4a54-b5b2-5e4bcb7402cb,Derek Wolf,Sales Executive,Apple,,London,2024-10-12,fmartin@example.com,+1-525-972-6456x087,Human Resources
c1061867-c9ef-4714-aa9d-b37d218ab2cb,Jesse Williams,Marketing Manager,Microsoft,,Paris,2024-11-04,smithjonathan@example.com,,Marketing
7f49db9e-7374-4782-bae7-6f97944f9f6a,William Castro,HR Specialist,Tesla,62215.0,Remote,2024-07-09,ulewis@example.org,(568)566-8846x64037,Engineering
5e0a8669-185b-4909-8a66-63a22112bb65,Andrew Meza,Data Scientist,Amazon,196260.0,London,2024-04-05,ycastillo@example.net,(998)613-8590x6844,
cf3d8902-3d08-49a3-8ccf-d25d9304385a,Kevin Robles,Software Engineer,Tesla,,Remote,2024-05-26,christopher07@example.org,,
8ad29941-099c-4a1e-a3fd-0601faeb7906,Alan Walker,Data Scientist,Google,,San Francisco,2024-06-08,jerryboyd@example.com,(688)845-8763x737,Sales
70963986-4284-432c-97a4-18db84a3cb25,Andrew Villegas,HR Specialist,Tesla,84873.0,San Francisco,2024-03-05,jenniferwong@example.net,654.824.2258x23290,Marketing
98c0d619-4bf1-4ce5-96fc-fe774e077c32,Amy Davis,HR Specialist,,,Remote,2024-03-26,webbgeorge@example.org,001-269-916-9595x1442,Human Resources
f091ac39-05eb-49f8-9a80-e4df2ede1cdf,Christopher Scott,,Facebook,,New York,2024-01-01,,385-974-9326x15901,Product
48d677ef-bfa1-4ba4-9b41-76420b1d7062,Nicholas Jimenez,,Tesla,132377.0,London,2024-12-10,chelsea92@example.org,001-983-826-5028x102,Product
a4dacb25-192d-4dce-b65d-c86a3cf009bc,Daniel Vasquez,Marketing Manager,Tesla,,New York,2024-01-27,,565.766.3159x327,
bbaba970-c6c5-452d-b115-a3f9dfb26ea4,Lindsey Bell,Software Engineer,Google,161539.0,New York,2024-11-04,davidshelton@example.net,908-927-1068,Human Resources
21b01767-01b9-4edf-b57a-23bbf7a63ed2,Kelly Johnson,HR Specialist,Microsoft,,,2024-07-02,vdouglas@example.net,+1-661-798-1541x55087,Sales
98741afa-9bea-4c3b-8271-e09b9df40295,Katherine Evans,Product Manager,Microsoft,65032.0,San Francisco,2024-01-04,ruiznatalie@example.com,+1-450-435-2007,Marketing
fc7b6c18-608a-44cb-a19b-cd3a2141e14c,Andrew Shepherd,Marketing Manager,Amazon,174283.0,Berlin,2024-07-30,,(810)860-4816x5208,Human Resources
361b8e1f-dff9-4b67-a42c-04808dd2e5c8,Jodi Wilson,HR Specialist,Google,,Paris,2024-03-21,bmarsh@example.net,(893)578-6851x14940,
32c8aa5c-ec80-4a06-8b4a-7c64fb2df4ae,Albert Hicks,Sales Executive,Facebook,,Berlin,2024-05-18,tsmith@example.org,+1-292-307-9651x65764,Product
85e6892d-c637-4686-94c0-e02f642899f9,Anthony Jarvis,,,,Berlin,2024-05-21,yolanda08@example.net,377-545-8503x7037,Sales
f71e975b-df9b-4b45-896f-0d2e13f48b46,Lauren Thomas,Sales Executive,Google,,Remote,2024-09-09,snydernicholas@example.com,+1-490-910-2490,Human Resources
76268add-b2cc-484c-851e-f6a2fa342d40,Peter Barry,Sales Executive,Amazon,185522.0,New York,2024-05-08,howellshawn@example.org,+1-841-718-0607x405,Human Resources
8a39bd9c-1b6b-47f7-88ce-bf67c21cff2b,Nathaniel Tucker,HR Specialist,Tesla,96654.0,San Francisco,2024-09-18,daniel71@example.org,(509)986-9786x909,Sales
ee2628c2-b6cc-4401-9180-677db8f21c26,Taylor Nunez,HR Specialist,Facebook,,Paris,2024-03-14,tharrison@example.com,,Human Resources
7eda1165-30b3-46a6-83a5-2e6eba69a50b,Bradley Kennedy,Marketing Manager,Amazon,98420.0,,2024-09-22,garnerjames@example.net,619-854-9487x750,Product
d33034c6-b64f-42b4-8e54-9923ac3d237d,Mary Gray,Product Manager,Facebook,170469.0,Berlin,2024-03-13,hwallace@example.net,001-768-979-5047x34017,Sales
1ca89f77-d35f-4f6f-b5ed-0b7aaa619355,Michael Conley,Software Engineer,Facebook,58687.0,Paris,2024-05-27,suttondenise@example.com,890.332.8525x167,Product
8591fbe5-7512-4df4-98a6-8f60a86bb61d,Harry Hardy,Product Manager,Google,52846.0,Paris,2024-01-12,simpsonelizabeth@example.org,001-333-413-4279x1756,Product
bf07b6b6-d4c4-48bf-ae34-2c5c7beb48f3,Elizabeth Castro,Marketing Manager,Amazon,,Berlin,2024-05-13,ashley83@example.com,539.389.1345x0375,Product
f7b89977-c55b-49d3-ab9b-38ca3cdfd31c,Alexis Davis,Software Engineer,Apple,107568.0,Remote,2024-07-14,faith40@example.org,001-537-761-4092x693,Marketing
6a02f7ff-ba17-4fea-b992-a09c9cef4100,Amy Bush,,Apple,,Paris,2024-05-03,michael31@example.net,,Human Resources
a7a84464-b29e-411f-ab58-c00ff9738b99,Gregory Mcknight,HR Specialist,Apple,,San Francisco,2024-03-03,mjackson@example.com,001-794-906-3327x2171,Sales
f061faab-a11e-46dd-85b1-f4e64550c68e,Diana Hardin,Software Engineer,Facebook,197778.0,New York,2024-02-20,hamiltonbobby@example.com,381.563.5077,Sales
371ffd3e-39c5-4d9b-844b-add28bfc9cf6,Denise Jenkins,Data Scientist,Apple,157882.0,San Francisco,2024-01-08,rosegeorge@example.net,886.495.9939x452,Marketing
38d8e1b7-2c5b-4a80-b155-848e07804e73,Leslie Stewart,Sales Executive,Microsoft,103311.0,London,2024-02-28,rlucas@example.net,324.328.4581x06459,Human Resources
